text_combined,label
hpl nom april 4 2001 see attached file hplno 404 xls hplno 404 xls,0
noms actual flow 4 01 01 agree 35 000 april 1 2001 eileen ponton 04 04 2001 09 37 36 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 4 01 01 agree nom 35 000 lst experiencing difficulties downloading actual flow volumes el paso thus gas control advised use flow rate 35 000 lst point time receive accurate measurement volume forward,0
noms actual flow 4 01 01 agree 35 000 april 1 2001 eileen ponton 04 04 2001 09 37 36 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 4 01 01 agree nom 35 000 lst experiencing difficulties downloading actual flow volumes el paso thus gas control advised use flow rate 35 000 lst point time receive accurate measurement volume forward,0
revision 1 enron actuals may 18 2000 teco tap 72 084 hpl iferc 416 hpl gas daily charlie stone 05 19 2000 11 39 daren j farmer enron com crodrig ect enron com melissa jones texas utilities tu gary green texas utilities tu ken english lsp enserch us tu ami _ chokshi enron com gary _ hanks ect enron com earl tisdale enron com tim powell lsp enserch us tu cc subject enron actuals may 18 2000 may 18 2000 teco tap 69 167 hpl iferc 3 333 hpl gas daily texoma 30 000 hpl gas daily ls hpl katy 20 000 enron,0
final numbers may iferc 1 240 000 last volume 72084 day 18 enron 930 000 last volume 21667 day 26 gas daily 1 033 416 last volume 80000 day 31 please advise ami,0
hpl nom may 2 2001 see attached file hplno 502 xls hplno 502 xls,0
noms actuals 4 27 01 thru 4 29 01 agree eileen ponton 05 01 2001 08 37 13 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actuals 4 27 01 thru 4 29 01 date nom mcf mmbtu 4 27 01 20 000 20 041 20 583 4 28 01 0 1 1 4 29 01 0 0 0 btu 1 027,0
correction nom 4 30 01 agree eileen ponton 05 01 2001 11 53 45 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject correction nom 4 30 01 nom 19 477 went 31 163 0 midnight,0
noms actual flow 03 01 agree eileen ponton 03 02 2001 10 18 14 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 03 01 date nom flow mcf flow mmbtu 3 01 60 000 53 768 55 220 btu 1 027,0
enron nom march 7 2001 see attached file hplno 307 xls hplno 307 xls,0
hpl nom march 3 5 2001 see attached file hplno 303 xls hplno 303 xls,0
hpl nom march 9 2001 see attached file hplno 309 xls hplno 309 xls,0
noms actual flow 2 27 agree forwarded melissa jones texas utilities 02 28 2001 10 19 eileen ponton 02 28 2001 10 10 39 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 2 27 date nom flow mcf flow mmbtu 2 27 01 0 0 0 btu 1 027,0
noms actual flow 2 28 agree forwarded melissa jones texas utilities 03 01 2001 11 12 eileen ponton 03 01 2001 10 08 37 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 2 28 date nom flow mcf flow mmbtu 2 28 01 0 0 0 btu 1 027,0
noms actual flow 03 05 agree eileen ponton 03 06 2001 01 18 53 pm david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 03 05 date nom flow mcf flow mmbtu 3 05 12 500 10 357 10 637 btu 1 027,0
hpl nom march 1 2001 see attached file hplno 301 xls hplno 301 xls,0
hpl nom february 28 2001 see attached file hplno 228 xls hplno 228 xls,0
hpl nom march 8 2001 see attached file hplno 308 xls hplno 308 xls,0
noms actual vols may lst agree eileen ponton 05 02 2001 10 56 36 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual vols may lst nom mcf mmbtu 47 500 43 506 44 681 nom 9 00 14 00 30 000 5 hours 14 00 4 00 60 000 10 hours 4 00 9 00 40 000 5 hours,0
noms actual flow 03 07 01 fyi agree 17 500 eileen ponton 03 08 2001 11 51 38 melissa jones texas utilities tu cc subject noms actual flow 03 07 01 spoken w gas controls hpl defs agree 17 500 melissa jones eileen ponton charlie stone com bcc 03 08 01 subject noms actual flow 03 07 01 09 27 disagree show 17 500 0200 0900 60 rate equals 17 500 eileen ponton 03 08 2001 10 56 39 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 03 07 01 per gas control tufco went 60 000 midnight reduced 45 000 3 00 due pg e compressor nom rate calculated 3 hrs 60 000 6 hrs 45 000 please let know heard differently date nom flow mcf flow mmbtu 3 07 18 750 14 140 14 522 btu 1 027,0
enron hpl nom march 6 2001 see attached file hplno 306 xls hplno 306 xls,0
noms actual flow 03 02 thru 3 04 01 agree eileen ponton 03 05 2001 09 58 38 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 03 02 thru 3 04 01 date nom flow mcf flow mmbtu 3 02 0 0 0 3 03 50 000 47 743 49 032 3 04 37 500 35 844 36 812 btu 1 027,0
hpl nom may 3 2001 see attached file hplno 503 xls hplno 503 xls,0
noms actual flow 03 06 01 agree eileen ponton 03 07 2001 10 55 26 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 03 06 01 date nom flow mcf flow mmbtu 3 06 35 000 34 730 35 668 btu 1 027,0
hpl nom march 2 2001 see attached file hplno 302 xls hplno 302 xls,0
enron hpl nom february 24 26 2001 revision 2 2 23 01 see attached file hplno 224 xls see attached file hplno 223 xls hplno 224 xls hplno 223 xls,0
hpl nom february 27 2001 see attached file hplno 227 xls hplno 227 xls,0
btu change please note formatted attachment excel spreadsheet try attachment let know problems also discussion duke txu fuel co transportation agreement duke redelivery gas agreement enron duke according brian kerns duke basically took assignment existing transportation agreement enron pg e el paso case using nominated amount driver towards meeting monthly minimum purchase obligation imbalance enron duke duke system receipts would transparent txu worked enron duke imbalance nominated volumed actual volumes received teco tap would need worked enron txu fuel co couple different ways work need review contract first please look side lets come agreement soon possible since end month quickly approaching thanks ccs see attached file duketecotap xls forwarded charlie stone texas utilities 02 22 2001 02 03 pm eileen ponton 02 22 2001 10 36 27 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc subject btu change gas control notified btu factor using point 1 027 1 035 used far volumes appear system please hesitate contact questions embedded image moved file picl 7578 pcx picl 7578 pcx duketecotap xls,0
enron hpl actuals february 21 2001 estimated actual teco tap 25 000,0
nom actual flow 2 22 01 agree forwarded david avila lsp enserch us 02 23 2001 10 15 eileen ponton 02 23 2001 10 14 42 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc subject nom actual flow 2 22 01 nom 60 000 actual flow 58 094 56 567 mcf 1 027 btu,0
enron hpl nom february 17 2001 see attached file hplno 217 xls hplno 217 xls,0
txu fuels sds nomination march 2001 attached march 2001 nomination takes gas sales purchase contract txu fuel company previously tufco sds please advise questions concerning attached thanks ccs see attached file sdsnom xls sdsnom xls,0
txu fuel co nom 2 20 01 see attached file hplno 220 xls hplno 220 xls,0
txu fuel co nom 2 21 01 see attached file hplno 221 xls hplno 221 xls,0
hpl nom may 4 2001 see attached file hplno 504 xls hplno 504 xls,0
noms actual flow 2 26 agree forwarded melissa jones texas utilities 02 27 2001 10 33 eileen ponton 02 27 2001 09 46 26 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 2 26 date nom flow mcf flow mmbtu 2 26 01 0 456 469 btu 1 027,0
txu fuel co nom 2 21 01 revised revised show day purchase 20 000 mmbtu oasis sealy gas day 2 20 01 see attached file hplno 221 xls hplno 221 xls,0
enron hpl noms february 23 25 2001 february 23 2001 teco tap 30 000 february 24 2001 teco tap 17 500 february 25 2001 teco tap 38 750,0
revision 1 hpl nom february 23 2001 see attached file hplno 223 xls hplno 223 xls,0
noms actual flow 14 th 15 th liz sorry actuals 14 th late received today agree forwarded melissa jones texas utilities 02 16 2001 10 37 kponton duke energy com 02 16 2001 10 20 39 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc dcspencer duke energy com subject noms actual flow 14 th 15 th day nom actual flow 2 14 25 000 25 959 2 15 60 000 64 837 volumes mmbtu,0
day change revision 1 enron nom february 22 2001 see attached file hplno 222 xls hplno 222 xls,0
nom actual flow 2 20 01 agree forwarded melissa jones texas utilities 02 21 2001 04 03 pm eileen ponton 02 21 2001 10 39 05 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc subject nom actual flow 2 20 01 nom 16 667 teco tap actual flow 15 652 volumes mmbtu,0
weekend noms actual flow agree forwarded melissa jones texas utilities 02 12 2001 11 29 kponton duke energy com 02 12 2001 11 02 00 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc subject weekend noms actual flow date nom actual flow 2 09 01 46 667 48 029 2 10 01 40 000 41 315 2 11 01 55 833 56 895 volumes mmbtu,0
enron nom february 16 2001 see attached file hplno 216 xls hplno 216 xls,0
2 07 01 gas flow hpl gas control shows terry tufco gas control requested increase 0 0 zero 60 0 effective 1 00 pm tufco gas control requested cut 60 0 0 0 zero effective 1 00 nom 30 0 according hpl gas control records questions please call 713 853 6449 gary forwarded gary hanks hou ect 02 08 2001 10 46 melissa jones 02 08 2001 10 39 05 charlie stone gary green daren j farmer enron com gary hanks enron com carlos j rodriguez enron com earl tisdale enron com david avila liz bellamy enron com ronnie skerik kponton duke energy com cc subject 2 07 01 gas flow show nom teco tap 30 000 actual teco tap 21 814 forwarded melissa jones texas utilities 02 08 2001 10 52 kponton duke energy com 02 08 2001 09 06 50 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc subject 2 07 01 gas flow nom 17 500 6 00 pm started 60 000 rate shut 1 00 actual flow 21 076 mcf 21 814 mmbtu,0
revision 2 hpl nom february 10 2001 see attached file hplno 210 xls see attached file hplno 213 xls hplno 210 xls hplno 213 xls,0
hpl nom february 9 2001 see attached file hplno 209 xls hplno 209 xls,0
hpl nom february 8 2001 see attached file hplno 208 xls hplno 208 xls,0
2 07 01 gas flow show nom teco tap 30 000 actual teco tap 21 814 forwarded melissa jones texas utilities 02 08 2001 10 52 kponton duke energy com 02 08 2001 09 06 50 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc subject 2 07 01 gas flow nom 17 500 6 00 pm started 60 000 rate shut 1 00 actual flow 21 076 mcf 21 814 mmbtu,0
hpl nom february 14 2001 see attached file hplno 214 xls hplno 214 xls,0
hpl nom february 15 2001 see attached file hplno 215 xls hplno 215 xls,0
day change revision 1 hpl nom february 10 2001 see attached file hplno 210 xls hplno 210 xls,0
hpl nom may 5 7 2001 see attached file hplno 505 xls hplno 505 xls,0
gas day 2 08 01 agree teco tap nom 40 000 actual 41 358 forwarded melissa jones texas utilities 02 09 2001 10 15 kponton duke energy com 02 09 2001 09 15 35 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc subject gas day 2 08 01 nom 40 000 mmbtu actual flow 39 959 mcf 41 358 mmbtu,0
nom actual flow 2 12 01 agree forwarded melissa jones texas utilities 02 13 2001 01 46 pm kponton duke energy com 02 13 2001 10 06 17 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc subject nom actual flow 2 12 01 nom 37 500 actual flow 39 123,0
hpl nom february 13 2001 see attached file hplno 213 xls hplno 213 xls,0
nom teco tap actual 57 300 forwarded melissa jones texas utilities 02 07 2001 01 28 pm kponton duke energy com 02 07 2001 11 23 38 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc subject nom actual flow 2 6 01 nom 61 250 mmbtu actual flow 57 300 mmbtu also discussions w hpl enron yesterday lst showing actual flow rate 30 000 mmbtu whereas showing 30 869 mmbtu 30 869 actually flowed please verify volume hpl enron thanks eileen,0
nom actual may 2 nd agree eileen ponton 05 03 2001 03 12 15 pm david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject nom actual may 2 nd nom mcf mmbtu 32 500 31 829 32 689 btu 1 027,0
nom actual flow vols agree forwarded melissa jones texas utilities 02 14 2001 11 09 kponton duke energy com 02 14 2001 10 53 44 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc subject nom actual flow vols teco tap nom 20 000 actual flow 20 059,0
hpl nom february 1 2001 see attached file hplno 201 xls hplno 201 xls,0
hpl nom february 6 2001 see attached file hplno 206 xls hplno 206 xls,0
enron hpl actuals january 31 2001 teco tap 20 000 enron,0
enron hpl actuals january 29 2001 teco tap 28 333 enron,0
hpl nom february 2 2001 see attached file hplno 202 xls hplno 202 xls,0
hpl nom january 31 2001 see attached file hplnol 31 xls hplnol 31 xls,0
enron hpl actuals january 26 28 2001 january 26 28 2001 flow,0
enron hpl actuals january 30 2001 teco tap 18 750 enron,0
enron hpl actuals february 2 4 2001 february 2 2001 teco tap nom 30 000 actual 30 518 enron february 3 2001 flow february 4 2001 teco tap nom 41 250 actual 37 142 enron,0
hpl nom may 8 2001 see attached file hplno 508 xls hplno 508 xls,0
hpl nom february 3 2001 see attached file hplno 203 xls hplno 203 xls,0
hpl nom january 30 2001 see attached file hplnol 30 xls hplnol 30 xls,0
2 5 01 gas flow day agree numbers forwarded melissa jones texas utilities 02 06 2001 11 51 kponton duke energy com 02 06 2001 11 24 08 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu cc subject 2 5 01 gas flow day teco tap noms 32 500 actual flow 34 426 mcf 35 631 mmbtu,0
enron hpl actuals february 1 2001 teco tap 30 000 enron,0
noms actual may 8 th agree eileen ponton 05 08 2001 10 49 40 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual may 8 th nom mcf mmbtu 30 000 29 939 30 748,0
enron hpl actuals january 22 2001 teco tap 60 000 enron,0
enron hpl actuals january 17 2001 teco tap 35 000 enron,0
hpl noms jan 19 2001 see attached file hplnol 19 xls hplnol 19 xls,0
enron hpl actuals january 19 21 2001 jan 19 2001 teco tap 31 667 enron jan 20 2001 teco tap 37 500 enron jan 21 2001 teco tap 40 000 enron,0
hpl nom january 27 2001 see attached file hplnol 27 xls hplnol 27 xls,0
hpl nom january 25 2001 see attached file hplnol 25 xls hplnol 25 xls,0
hpl noms jan 20 22 2001 see attached file hplnol 20 xls hplnol 20 xls,0
hpl noms jan 23 2001 see attached file hplnol 23 xls hplnol 23 xls,0
enron hpl actuals january 24 2001 flow,0
hpl nom january 24 2001 see attached file hplnol 24 xls hplnol 24 xls,0
txu fuels sds nomination february 2001 attached february 2001 nomination takes gas sales purchase contract txu fuel company previously tufco sds please advise questions concerning attached thanks ccs see attached file sdsnom xls sdsnom xls,0
hpl nom january 25 2001 see attached file hplnol 26 xls hplnol 26 xls,0
hpl nom may 9 2001 see attached file hplno 509 xls hplno 509 xls,0
hpl nom january 9 2001 see attached file hplnol 09 xls hplnol 09 xls,0
enron hpl actuals january 10 2001 teco tap 47 500 enron,0
enron hpl actuals january 11 2001 teco tap 51 250 enron,0
hpl nom january 10 2001 see attached file hplnol 10 xls hplnol 10 xls,0
hpl nom revisions see attached file hplnol 12 xls see attached file hplnol 13 xls hplnol 12 xls hplnol 13 xls,0
